State/Province,Proponent,VCS Project Status,Estimated Annual Emission Reductions,VCS Project Type,VCS Methodology,VCS Project Validator,Project Registration Date,Crediting Period Term,links,filename_raw,filename,updated_date,file_size,id
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=22816&IDKEY=d097809fdslkjf09rndasfufd098asodfjlkduf09nm23mrn87d31463264,180_SCG_2nd PD_ver 02.2_030118_clean.pdf,403_180_scg_2nd_pd_ver_02.2_030118_clean.pdf,11/01/2018,1839865,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=3770&IDKEY=7097809fdslkjf09rndasfufd098asodfjlkduf09nm23mrn87r5198830,PP_REG_REP_403_16NOV2009.pdf,403_pp_reg_rep_403_16nov2009.pdf,09/02/2011,0,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=22813&IDKEY=a98klasmf8jflkasf8098afnasfkj98f0a9sfsakjflsakjf8dj31459127,SCG_PP_registration deed.pdf,403_scg_pp_registration_deed.pdf,11/01/2018,0,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=31647&IDKEY=mq934lkmsad39asjdkfj90qlkalsdkngaf98ulkandDfdvDdfhD43641213,siamcement_403-4.pdf,403_siamcement_403-4.pdf,07/09/2016,0,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=3773&IDKEY=08723kjnf7kjandsaslmdv09887vaksmrmnwqkjoiuanfnfuq05202967,VALID_REP_403_03NOV2009.pdf,403_valid_rep_403_03nov2009.pdf,09/02/2011,0,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=22814&IDKEY=9kjalskjf098234kj28098sfkjlf098098kl32lasjdflkj909931460506,VCS_Siam Cement_RCP Validation Report_28122017.pdf,403_vcs_siam_cement_rcp_validation_report_28122017.pdf,11/01/2018,0,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=31645&IDKEY=s097809fdslkjf09rndasfufd098asodfjlkduf09nm23mrn87943638455,siamcement_403-2.pdf,403_siamcement_403-2.pdf,07/09/2016,0,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=3775&IDKEY=miofj09234rm9oq4jndsma80vcalksdjf98cxkjaf90823nmq3o5205725,VALID_STA_403_23FEB2010.pdf,403_valid_sta_403_23feb2010.pdf,09/02/2011,0,403
"Saraburi, Lampang,  Nakon Si Thammarat","SCG Cement Co., Ltd.",Registered,107356,Manufacturing industries,ACM0003,KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=22815&IDKEY=nlksjoiuwqowrnoiuomnckjashoufifmln902309ksdflku098f31461885,"VCS Validation Representation, v3.3.pdf","403_vcs_validation_representation,_v3.3.pdf",11/01/2018,0,403
Hubei Province,"Zhejiang Zhongzheng Forestry Development Co.,Ltd",Registered,292309,Agriculture Forestry and Other Land Use,VM0010,China Quality Certification Center (CQC),04/06/2020,"1st, 01/01/2015 - 31/12/2044",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=43541&IDKEY=9kjalskjf098234kj28098sfkjlf098098kl32lasjdflkj909960043039,PROJ_DESC_PL1935_23MAY2019.pdf,1935_proj_desc_pl1935_23may2019.pdf,24/12/2019,1167529,1935
Hubei Province,"Zhejiang Zhongzheng Forestry Development Co.,Ltd",Registered,292309,Agriculture Forestry and Other Land Use,VM0010,China Quality Certification Center (CQC),04/06/2020,"1st, 01/01/2015 - 31/12/2044",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=46906&IDKEY=9903q4jsafkasjfu90amnmasdfkaidflnmdf9348r09dmfasdfj64683374,1c_27May2020,1935_1c_27may2020,27/05/2020,0,1935
Hubei Province,"Zhejiang Zhongzheng Forestry Development Co.,Ltd",Registered,292309,Agriculture Forestry and Other Land Use,VM0010,China Quality Certification Center (CQC),04/06/2020,"1st, 01/01/2015 - 31/12/2044",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=38646&IDKEY=kkjalskjf098234kj28098sfkjlf098098kl32lasjdflkj909k53292834,PP_REG_REP_1935_05DEC2019.pdf,1935_pp_reg_rep_1935_05dec2019.pdf,24/12/2019,0,1935
Hubei Province,"Zhejiang Zhongzheng Forestry Development Co.,Ltd",Registered,292309,Agriculture Forestry and Other Land Use,VM0010,China Quality Certification Center (CQC),04/06/2020,"1st, 01/01/2015 - 31/12/2044",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=46994&IDKEY=f8723kjnf7kjandsaslmdv09887vaksmrmnwqkjoiuanfnfuq0264804726,VCS-Validation-Report-Hubei Hongshan IFM.pdf,1935_vcs-validation-report-hubei_hongshan_ifm.pdf,04/06/2020,0,1935
Hubei Province,"Zhejiang Zhongzheng Forestry Development Co.,Ltd",Registered,292309,Agriculture Forestry and Other Land Use,VM0010,China Quality Certification Center (CQC),04/06/2020,"1st, 01/01/2015 - 31/12/2044",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=38647&IDKEY=olksjoiuwqowrnoiuomnckjashoufifmln902309ksdflku098053294213,VALID_STA_1935_12NOV2019.pdf,1935_valid_sta_1935_12nov2019.pdf,24/12/2019,0,1935
Gansu Province,"CECEP Wind Power (Gansu) Co., Ltd",Registered,91400,Energy industries (renewable/non-renewable sources),ACM0002,"LGAI Technological Center, S.A. (Applus+)",02/10/2019,"CREDITING PERIOD HAS EXPIRED, 01/01/2013 - 31/12/2022",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=28237&IDKEY=q8723kjnf7kjandsaslmdv09887vaksmrmnwqkjoiuanfnfuq0n38938823,VCS PD_CDM6540_clean (2).pdf,1939_vcs_pd_cdm6540_clean_(2).pdf,25/08/2019,757735,1939
Gansu Province,"CECEP Wind Power (Gansu) Co., Ltd",Registered,91400,Energy industries (renewable/non-renewable sources),ACM0002,"LGAI Technological Center, S.A. (Applus+)",02/10/2019,"CREDITING PERIOD HAS EXPIRED, 01/01/2013 - 31/12/2022",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=28243&IDKEY=o097809fdslkjf09rndasfufd098asodfjlkduf09nm23mrn87a38947097,Vali Report_CECEP Changma Daba North_wind (1).pdf,1939_vali_report_cecep_changma_daba_north_wind_(1).pdf,25/08/2019,0,1939
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=2325&IDKEY=liofj09234rm9oq4jndsma80vcalksdjf98cxkjaf90823nmq383206175,59.4mw_VCS validation PD.pdf,412_59.4mw_vcs_validation_pd.pdf,05/05/2010,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=20903&IDKEY=miofj09234rm9oq4jndsma80vcalksdjf98cxkjaf90823nmq3s28825237,PD.pdf,412_pd.pdf,19/04/2017,1118328,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=2265&IDKEY=lkjalskjf098234kj28098sfkjlf098098kl32lasjdflkj90983123435,Registration_ Guj59.4MW.pdf,412_registration__guj59.4mw.pdf,26/04/2010,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=4393&IDKEY=kq934lkmsad39asjdkfj90qlkalsdkngaf98ulkandDfdvDdfha6057947,Registration Deed of representation 59.4.pdf,412_registration_deed_of_representation_59.4.pdf,27/05/2011,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=6258&IDKEY=eiquwesdfmnk0iei23nnm435oiojnc909dsflk9809adlkmlkff8629782,59.4 registration deed of representation.pdf,412_59.4_registration_deed_of_representation.pdf,06/01/2012,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=9267&IDKEY=s98klasmf8jflkasf8098afnasfkj98f0a9sfsakjflsakjf8ds12779193,Registration_deed.pdf,412_registration_deed.pdf,28/02/2013,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=11251&IDKEY=d0e98hfalksuf098fnsdalfkjfoijmn4309JLKJFjlaksjfla9n15515129,VCS Registration deed of representation.pdf,412_vcs_registration_deed_of_representation.pdf,06/08/2013,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=2277&IDKEY=o0e98hfalksuf098fnsdalfkjfoijmn4309JLKJFjlaksjfla9k3139983,Validation Report.pdf,412_validation_report.pdf,28/04/2010,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=20904&IDKEY=m903q4jsafkasjfu90amnmasdfkaidflnmdf9348r09dmfasdff28826616,VCS Validation Report_VCS.VAL.16.18.pdf,412_vcs_validation_report_vcs.val.16.18.pdf,19/04/2017,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=2278&IDKEY=aq934lkmsad39asjdkfj90qlkalsdkngaf98ulkandDfdvDdfhk3141362,Validation statement.pdf,412_validation_statement.pdf,28/04/2010,0,412
Gujarat,Wind World (India) Ltd.,Registered,91266,Energy industries (renewable/non-renewable sources),ACM0002,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=21007&IDKEY=90e98hfalksuf098fnsdalfkjfoijmn4309JLKJFjlaksjfla9J28968653,"VCS Validation Representation, v3.pdf","412_vcs_validation_representation,_v3.pdf",27/04/2017,0,412
Nakhon Ratchasima,Multiple Proponents,Verification approval requested,16563,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"1st, 28/03/2016 - 27/03/2026",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=22335&IDKEY=f903q4jsafkasjfu90amnmasdfkaidflnmdf9348r09dmfasdfr30799965,137_VP_VCS PD_ver03_241017_final.pdf,415_137_vp_vcs_pd_ver03_241017_final.pdf,02/11/2017,1949443,415
Nakhon Ratchasima,Multiple Proponents,Verification approval requested,16563,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"1st, 28/03/2016 - 27/03/2026",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=27177&IDKEY=diofj09234rm9oq4jndsma80vcalksdjf98cxkjaf90823nmq3j37477083,PP_REG_REP_415_24JUL2009 (1).pdf,415_pp_reg_rep_415_24jul2009_(1).pdf,16/04/2019,0,415
Nakhon Ratchasima,Multiple Proponents,Verification approval requested,16563,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"1st, 28/03/2016 - 27/03/2026",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=31667&IDKEY=liquwesdfmnk0iei23nnm435oiojnc909dsflk9809adlkmlkfi43668793,300137-5.pdf,415_300137-5.pdf,20/03/2017,0,415
Nakhon Ratchasima,Multiple Proponents,Verification approval requested,16563,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"1st, 28/03/2016 - 27/03/2026",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=22681&IDKEY=9097809fdslkjf09rndasfufd098asodfjlkduf09nm23mrn87231277099,RCP Validation Report - 18.12.2017-Clean.pdf,415_rcp_validation_report_-_18.12.2017-clean.pdf,20/12/2017,0,415
Nakhon Ratchasima,Multiple Proponents,Verification approval requested,16563,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"1st, 28/03/2016 - 27/03/2026",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=31664&IDKEY=F0e98hfalksuf098fnsdalfkjfoijmn4309JLKJFjlaksjfla9s43664656,300137-2.pdf,415_300137-2.pdf,20/03/2017,0,415
Nakhon Ratchasima,Multiple Proponents,Verification approval requested,16563,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"1st, 28/03/2016 - 27/03/2026",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=22337&IDKEY=jkjalskjf098234kj28098sfkjlf098098kl32lasjdflkj909d30802723,"VCS Validation Representation, v3.3.pdf","415_vcs_validation_representation,_v3.3.pdf",02/11/2017,0,415
Para,Floresta Verde Serviços Ltda.,Registered,340000,Agriculture Forestry and Other Land Use,VM0015,4K Earth Sciences Private Limited,28/09/2020,"1st, 01/01/2016 - 31/12/2045",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=46564&IDKEY=f903q4jsafkasjfu90amnmasdfkaidflnmdf9348r09dmfasdff64211756,ARC REDD PD final 27042020.pdf,1953_arc_redd_pd_final_27042020.pdf,28/04/2020,8306872,1953
Para,Floresta Verde Serviços Ltda.,Registered,340000,Agriculture Forestry and Other Land Use,VM0015,4K Earth Sciences Private Limited,28/09/2020,"1st, 01/01/2016 - 31/12/2045",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=46590&IDKEY=4iofj09234rm9oq4jndsma80vcalksdjf98cxkjaf90823nmq3f64247610,VCS-Registration-Representation-29042020.pdf,1953_vcs-registration-representation-29042020.pdf,29/04/2020,0,1953
Para,Floresta Verde Serviços Ltda.,Registered,340000,Agriculture Forestry and Other Land Use,VM0015,4K Earth Sciences Private Limited,28/09/2020,"1st, 01/01/2016 - 31/12/2045",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=46566&IDKEY=8kjalskjf098234kj28098sfkjlf098098kl32lasjdflkj909j64214514,CCB_VCS_Validation_Report_ARC_Final.pdf,1953_ccb_vcs_validation_report_arc_final.pdf,28/04/2020,0,1953
Para,Floresta Verde Serviços Ltda.,Registered,340000,Agriculture Forestry and Other Land Use,VM0015,4K Earth Sciences Private Limited,28/09/2020,"1st, 01/01/2016 - 31/12/2045",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=46572&IDKEY=liofj09234rm9oq4jndsma80vcalksdjf98cxkjaf90823nmq3864222788,VCS_Validation_Deed_Arc_Redd_Project.pdf,1953_vcs_validation_deed_arc_redd_project.pdf,28/04/2020,0,1953
Gansu,"Three Gorges New Energy Jiuquan Co., Ltd",Registered,126206,Energy industries (renewable/non-renewable sources),ACM0002,Tuev Nord Cert GmbH (Tuev Nord),04/06/2015,"CREDITING PERIOD HAS EXPIRED, 30/12/2013 - 29/12/2023",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=16538&IDKEY=oiquwesdfmnk0iei23nnm435oiojnc909dsflk9809adlkmlkfi22805902,04-Guazhou_VCS PD_V02.pdf,1444_04-guazhou_vcs_pd_v02.pdf,04/06/2015,1180800,1444
Gansu,"Three Gorges New Energy Jiuquan Co., Ltd",Registered,126206,Energy industries (renewable/non-renewable sources),ACM0002,Tuev Nord Cert GmbH (Tuev Nord),04/06/2015,"CREDITING PERIOD HAS EXPIRED, 30/12/2013 - 29/12/2023",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=16540&IDKEY=f98klasmf8jflkasf8098afnasfkj98f0a9sfsakjflsakjf8dk22808660,06-Guazhou_VCS Registration Representation.pdf,1444_06-guazhou_vcs_registration_representation.pdf,04/06/2015,0,1444
Gansu,"Three Gorges New Energy Jiuquan Co., Ltd",Registered,126206,Energy industries (renewable/non-renewable sources),ACM0002,Tuev Nord Cert GmbH (Tuev Nord),04/06/2015,"CREDITING PERIOD HAS EXPIRED, 30/12/2013 - 29/12/2023",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=16539&IDKEY=0iofj09234rm9oq4jndsma80vcalksdjf98cxkjaf90823nmq3a22807281,05-Guazhou_VCS Validation Report.pdf,1444_05-guazhou_vcs_validation_report.pdf,04/06/2015,0,1444
Gansu,"Three Gorges New Energy Jiuquan Co., Ltd",Registered,126206,Energy industries (renewable/non-renewable sources),ACM0002,Tuev Nord Cert GmbH (Tuev Nord),04/06/2015,"CREDITING PERIOD HAS EXPIRED, 30/12/2013 - 29/12/2023",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=16541&IDKEY=8kjalskjf098234kj28098sfkjlf098098kl32lasjdflkj909022810039,07-Guazhou_VCS Validation Representation.pdf,1444_07-guazhou_vcs_validation_representation.pdf,04/06/2015,0,1444
Mai Ndombe,Wildlife Works Carbon LLC,Registered,5671613,Agriculture Forestry and Other Land Use,VM0009,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,"1st, 14/03/2011 - 13/03/2041",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=45665&IDKEY=k98klasmf8jflkasf8098afnasfkj98f0a9sfsakjflsakjf8dj62972035,PROJ_DESC_934_19NOV2012.pdf,934_proj_desc_934_19nov2012.pdf,10/08/2017,3411414,934
Mai Ndombe,Wildlife Works Carbon LLC,Registered,5671613,Agriculture Forestry and Other Land Use,VM0009,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,"1st, 14/03/2011 - 13/03/2041",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=42005&IDKEY=lq934lkmsad39asjdkfj90qlkalsdkngaf98ulkandDfdvDdfh957924895,PP_REG_REP_934_07DEC2012.pdf,934_pp_reg_rep_934_07dec2012.pdf,10/08/2017,0,934
Mai Ndombe,Wildlife Works Carbon LLC,Registered,5671613,Agriculture Forestry and Other Land Use,VM0009,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,"1st, 14/03/2011 - 13/03/2041",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=44881&IDKEY=3903q4jsafkasjfu90amnmasdfkaidflnmdf9348r09dmfasdfa61890899,VALID_REP_934_06DEC2012.pdf,934_valid_rep_934_06dec2012.pdf,10/08/2017,0,934
Mai Ndombe,Wildlife Works Carbon LLC,Registered,5671613,Agriculture Forestry and Other Land Use,VM0009,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,"1st, 14/03/2011 - 13/03/2041",https://registry.verra.org/mymodule/ProjectDoc/Project_ViewFile.asp?FileID=39181&IDKEY=m8723kjnf7kjandsaslmdv09887vaksmrmnwqkjoiuanfnfuq0s54030599,VALID_STA_934_06DEC2012.pdf,934_valid_sta_934_06dec2012.pdf,10/08/2017,0,934
