step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
1199,0,1,,
1200,0.0062,1,,
1201,1.00E-05,1,,
1202,0,1,,
1203,0.14241,0.9,,
1204,3.1749,0.85714,,
1205,0.00013,1,,
1206,7.00E-05,1,,
1207,0,1,,
1208,0.0001,1,,
1209,0.00021,1,,
1210,0,1,,
1211,0,1,,
1212,0,1,,
1213,0,1,,
1214,0,1,,
1215,2.5129,0.71429,,
1216,0,1,,
1217,0,1,,
1218,1.48947,0.88889,,
1219,0,1,,
1220,0,1,,
1221,0,1,,
1222,1.1687,0.90909,,
1223,0.0324,1,,
1224,0,1,,
1225,6.08401,0.83333,,
1226,0.00061,1,,
1227,1.62896,0.89474,,
1228,0,1,,
1229,1.00E-05,1,,
1230,1.87431,0.875,,
1231,0,1,,
1232,0,1,,
1233,0.00036,1,,
1234,0.31479,0.875,,
1235,0,1,,
1236,0,1,,
1237,0,1,,
1238,0,1,,
1239,3.47713,0.83333,,
1240,0,1,,
1241,0,1,,
1242,2.4625,0.85714,,
1243,0,1,,
1244,1.00E-05,1,,
1245,1.43014,0.88889,,
1246,0,1,,
1247,0,1,,
1248,0,1,,
1249,2.00E-05,1,,
1250,1.00E-05,1,,
1251,0,1,,
1252,0,1,,
1253,0,1,,
1254,0.00122,1,,
1255,2.42207,0.81818,,
1256,0,1,,
1257,3.36907,0.875,,
1258,0.0004,1,,
1259,0,1,,
1260,0,1,,
1261,2.6838,0.85714,,
1262,0,1,,
1263,0,1,,
1264,0,1,,
1265,1.00E-05,1,,
1266,0,1,,
1267,0,1,,
1268,1.10388,0.875,,
1269,0.0036,1,,
1270,0,1,,
1271,0.77877,0.875,,
1272,0,1,,
1273,0,1,,
1274,0,1,,
1275,2.7605,0.83333,,
1276,0,1,,
1277,0.17625,0.85714,,
1278,0.00025,1,,
1279,3.40613,0.8,,
1280,0,1,,
1281,1.00E-05,1,,
1282,2.33868,0.83333,,
1283,0,1,,
1284,0,1,,
1285,1.3715,0.875,,
1286,0,1,,
1287,0,1,,
1288,0,1,,
1289,2.12757,0.9,,
1290,0,1,,
1291,0,1,,
1292,0.00263,1,,
1293,0,1,,
1294,4.54648,0.75,,
1295,0.00207,1,,
1296,0,1,,
1297,2.25557,0.88889,,
1298,0,1,,
1299,0.07019,1,,
1300,0,1,,
1301,2.27731,0.8,,
1302,0.00372,1,,
1303,0.00027,1,,
1304,6.00E-05,1,,
1305,0,1,,
1306,1.00E-05,1,,
1307,0,1,,
1308,0,1,,
1309,0,1,,
1310,0.00103,1,,
1311,3.04214,0.85714,,
1312,0.06089,1,,
1313,0,1,,
1314,0,1,,
1315,3.81954,0.8,,
1316,0,1,,
1317,0,1,,
1318,2.49592,0.71429,,
1319,0.73795,0.875,,
1320,3.7382,0.8,,
1321,0,1,,
1322,0.58194,0.96429,,
1323,2.00E-05,1,,
1324,0,1,,
1325,1.37514,0.83333,,
1326,0.14593,0.96296,,
1327,0,1,,
1328,0,1,,
1329,0.00157,1,,
1330,0,1,,
1331,0,1,,
1332,0,1,,
1333,0,1,,
1334,2.23901,0.83333,,
1335,0.32911,0.875,,
1336,0,1,,
1337,0.02938,1,,
1338,0,1,,
1339,2.72917,0.8,,
1340,8.00E-05,1,,
1341,1.07955,0.85714,,
1342,1.73418,0.85714,,
1343,0,1,,
1344,2.17928,0.85714,,
1345,0,1,,
1346,0,1,,
1347,0,1,,
1348,0,1,,
1349,1.7146,0.875,,
1350,3.01084,0.72727,,
1351,0,1,,
1352,0.69825,0.94118,,
1353,0,1,,
1354,2.78827,0.8,,
1355,0.00046,1,,
1356,0.31422,0.93333,,
1357,2.00E-05,1,,
1358,0.00015,1,,
1359,0.71596,0.85714,,
1360,5.00E-05,1,,
1361,0,1,,
1362,1.20943,0.9,,
1363,0,1,,
1364,0,1,,
1365,0,1,,
1366,0,1,,
1367,1.87612,0.875,,
1368,0,1,,
1369,0.73912,0.83333,,
1370,0.00552,1,,
1371,7.00E-05,1,,
1372,0,1,,
1373,2.51019,0.71429,,
1374,0,1,,
1375,0.48669,0.88889,,
1376,0,1,,
1377,0,1,,
1378,0,1,,
1379,0.49293,0.83333,,
1380,0,1,,
1381,0.61089,0.83333,,
1382,0,1,,
1383,1.72772,0.8,,
1384,0.00279,1,,
1385,0,1,,
1386,9.00E-05,1,,
1387,0,1,,
1388,0,1,,
1389,0.64058,0.85714,,
1390,0,1,,
1391,0,1,,
1392,3.00E-05,1,,
1393,0,1,,
1394,0,1,,
1395,2.60805,0.85714,,
1396,0,1,,
1397,3.90063,0.83333,,
1398,0,1,,
1399,1.93549,0.88889,,
1400,0,1,,
1401,1.22216,0.92857,,
1402,3.00E-05,1,,
1403,0.69319,0.90909,,
1404,0,1,,
1405,0,1,,
1406,0,1,,
1407,0,1,,
1408,2.33633,0.88889,,
1409,0,1,,
1410,0,1,,
1411,0.01818,1,,
1412,1.83031,0.85714,,
1413,1.15528,0.85714,,
1414,2.00E-05,1,,
1415,0.00152,1,,
1416,0,1,,
1417,0,1,,
1418,0,1,,
1419,0,1,,
1420,0,1,,
1421,0.00192,1,,
1422,2.53189,0.875,,
1423,0,1,,
1424,0,1,,
1425,0,1,,
1426,0,1,,
1427,0.00288,1,,
1428,0.00601,1,,
1429,0,1,,
1430,0,1,,
1431,0,1,,
1432,0,1,,
1433,0,1,,
1434,0,1,,
1435,4.01402,0.75,,
1436,0,1,,
1437,0,1,,
1438,0,1,,
1439,0,1,,
1440,0,1,,
1441,0,1,,
1442,0,1,,
1443,2.41328,0.83333,,
1444,0,1,,
1445,3.00E-05,1,,
1446,2.06057,0.75,,
1447,0.88937,0.875,,
1448,0,1,,
1449,0.92316,0.83333,,
1450,0,1,,
1451,3.85586,0.83333,,
1452,1.85369,0.83333,,
1453,0.07354,1,,
1454,0,1,,
1455,0.62327,0.92857,,
1456,0,1,,
1457,0,1,,
1458,6.00E-05,1,,
1459,0,1,,
1460,0,1,,
1461,0.92734,0.92727,,
1462,0,1,,
1463,0,1,,
1464,1.61631,0.85714,,
1465,0,1,,
1466,2.00E-05,1,,
1467,0.22015,0.88889,,
1468,0,1,,
1469,0,1,,
1470,0,1,,
1471,0,1,,
1472,1.7452,0.90909,,
1473,0,1,,
1474,4.00E-05,1,,
1475,0,1,,
1476,0.21724,0.85714,,
1477,0,1,,
1478,0,1,,
1479,0,1,,
1480,0,1,,
1481,0,1,,
1482,4.00E-05,1,,
1483,0,1,,
1484,1.03374,0.96552,,
1485,0,1,,
1486,0,1,,
1487,1.41889,0.8,,
1488,0.93747,0.88889,,
1489,0,1,,
1490,0.53941,0.90909,,
1491,0,1,,
1492,0,1,,
1493,0,1,,
1494,0.00538,1,,
1495,0.14326,0.875,,
1496,0,1,,
1497,0,1,,
1498,0,1,,
1499,5.0212,0.8,,
1500,3.00E-05,1,,
1501,0.00256,1,,
1502,0,1,,
1503,0.00314,1,,
1504,0,1,,
1505,0,1,,
1506,1.27231,0.77778,,
1507,1.34489,0.875,,
1508,0.00023,1,,
1509,0,1,,
1510,8.01622,0.6,,
1511,0,1,,
1512,0,1,,
1513,0,1,,
1514,0,1,,
1515,0.00306,1,,
1516,0,1,,
1517,0.54976,0.875,,
1518,0,1,,
1519,0.31498,0.85714,,
1520,0.01925,1,,
1521,0,1,,
1522,0.00077,1,,
1523,5.04138,0.75,,
1524,0,1,,
1525,0.49886,0.83333,,
1526,0,1,,
1527,0,1,,
1528,0,1,,
1529,3.00E-05,1,,
1530,0.07142,1,,
1531,0,1,,
1532,0,1,,
1533,0,1,,
1534,0,1,,
1535,0,1,,
1536,0,1,,
1537,0.816,0.9375,,
1538,0,1,,
1539,2.00E-05,1,,
1540,0.50349,0.88889,,
1541,4.00E-05,1,,
1542,0,1,,
1543,3.47018,0.66667,,
1544,1.67045,0.9,,
1545,0,1,,
1546,0,1,,
1547,0,1,,
1548,0,1,,
1549,0,1,,
1550,2.90258,0.66667,,
1551,1.31127,0.90909,,
1552,0,1,,
1553,0,1,,
1554,2.14288,0.85714,,
1555,0,1,,
1556,0,1,,
1557,0.00056,1,,
1558,0,1,,
1559,0.00566,1,,
1560,0,1,,
1561,5.42829,0.6,,
1562,1.25948,0.88889,,
1563,1.72772,0.88889,,
1564,0.60754,0.88889,,
1565,0.62078,0.88889,,
1566,1.02936,0.83333,,
1567,0,1,,
1568,0.00015,1,,
1569,0,1,,
1570,0.00025,1,,
1571,0,1,,
1572,0,1,,
1573,0.18198,0.875,,
1574,0.29498,0.92857,,
1575,2.00E-05,1,,
1576,0,1,,
1577,0,1,,
1578,0.08377,1,,
1579,0,1,,
1580,0,1,,
1581,0.3639,0.9,,
1582,0,1,,
1583,0.12467,0.92308,,
1584,0,1,,
1585,0,1,,
1586,0,1,,
1587,0.90961,0.83333,,
1588,1.77569,0.91667,,
1589,0,1,,
1590,0,1,,
1591,0,1,,
1592,0,1,,
1593,0,1,,
1594,0,1,,
1595,0.00158,1,,
1596,0,1,,
1597,1.40109,0.85714,,
1598,4.35224,0.83333,,
1599,1.7537,0.83333,,
1600,3.70114,0.875,,
1601,0.19097,0.96667,,
1602,3.00E-05,1,,
1603,0.44052,0.83333,,
1604,0.24391,0.85714,,
1605,0,1,,
1606,0.3884,0.92308,,
1607,0.00065,1,,
1608,0,1,,
1609,0,1,,
1610,0,1,,
1611,0.00392,1,,
1612,1.00E-05,1,,
1613,0,1,,
1614,0.60007,0.96774,,
1615,0.40482,0.95455,,
1616,0,1,,
1617,3.83213,0.66667,,
1618,0.00694,1,,
1619,0.00039,1,,
1620,0,1,,
1621,0.00011,1,,
1622,3.32282,0.77778,,
1623,0,1,,
1624,0.13823,0.9375,,
1625,0,1,,
1626,0,1,,
1627,5.2488,0.66667,,
1628,0,1,,
1629,0,1,,
1630,8.22203,0.66667,,
1631,0,1,,
1632,0.21572,0.83333,,
1633,0,1,,
1634,0,1,,
1635,2.35587,0.875,,
1636,0.00096,1,,
1637,8.00E-05,1,,
1638,5.05561,0.6,,
1639,0,1,,
1640,2.91642,0.8,,
1641,0.22581,0.875,,
1642,0.03211,1,,
1643,0,1,,
1644,0,1,,
1645,1.38262,0.9,,
1646,0,1,,
1647,0,1,,
1648,0.74857,0.88889,,
1649,0,1,,
1650,0,1,,
1651,0,1,,
1652,0,1,,
1653,0.00075,1,,
1654,0.37711,0.85714,,
1655,0,1,,
1656,1.00E-05,1,,
1657,0,1,,
1658,5.4846,0.66667,,
1659,0,1,,
1660,0,1,,
1661,0.09192,1,,
1662,1.00E-05,1,,
1663,0,1,,
1664,0,1,,
1665,0,1,,
1666,3.00E-05,1,,
1667,2.23779,0.9,,
1668,0,1,,
1669,0,1,,
1670,1.41375,0.88462,,
1671,1.00E-05,1,,
1672,0.36777,0.93333,,
1673,0,1,,
1674,0.03446,1,,
1675,1.42177,0.83333,,
1676,0.92543,0.83333,,
1677,2.51364,0.85714,,
1678,0,1,,
1679,0,1,,
1680,0.89332,0.88889,,
1681,0.53365,0.90909,,
1682,1.00E-05,1,,
1683,0,1,,
1684,0,1,,
1685,2.14222,0.875,,
1686,0,1,,
1687,0,1,,
1688,0,1,,
1689,0,1,,
1690,0,1,,
1691,2.42442,0.88889,,
1692,0,1,,
1693,0,1,,
1694,0.00017,1,,
1695,0.00013,1,,
1696,0.11736,1,,
1697,0,1,,
1698,0.60522,0.94286,,
1699,0,1,,
1700,0,1,,
1701,0,1,,
1702,0,1,,
1703,1.00E-05,1,,
1704,2.16335,0.875,,
1705,0.57796,0.83333,,
1706,0,1,,
1707,2.07467,0.83333,,
1708,3.40887,0.8,,
1709,3.03418,0.88889,,
1710,0.01682,1,,
1711,0,1,,
1712,0,1,,
1713,2.40351,0.8,,
1714,0,1,,
1715,0,1,,
1716,9.00E-05,1,,
1717,0,1,,
1718,0,1,,
1719,0,1,,
1720,0.21819,0.95652,,
1721,0,1,,
1722,0,1,,
1723,2.73999,0.83333,,
1724,0.3219,0.92857,,
1725,0.81516,0.85714,,
1726,0,1,,
1727,0,1,,
1728,0,1,,
1729,0,1,,
1730,3.03295,0.875,,
1731,0,1,,
1732,5.75308,0.66667,,
1733,0,1,,
1734,1.10627,0.9375,,
1735,0,1,,
1736,0,1,,
1737,7.00E-05,1,,
1738,0,1,,
1739,0,1,,
1740,6.00E-05,1,,
1741,0,1,,
1742,0.00313,1,,
1743,0,1,,
1744,0,1,,
1745,0.11763,1,,
1746,0.1313,0.9,,
1747,1.84233,0.85714,,
1748,0,1,,
1749,0.47078,0.96296,,
1750,0,1,,
1751,0,1,,
1752,0.33939,0.9,,
1753,0,1,,
1754,0.9099,0.9,,
1755,0,1,,
1756,0,1,,
1757,1.00E-05,1,,
1758,0.00781,1,,
1759,0.8959,0.81818,,
1760,0,1,,
1761,0.00048,1,,
1762,0,1,,
1763,0.60147,0.875,,
1764,0,1,,
1765,0,1,,
1766,0,1,,
1767,0,1,,
1768,0,1,,
1769,0.02636,1,,
1770,0,1,,
1771,1.46304,0.86667,,
1772,0,1,,
1773,2.59175,0.875,,
1774,0,1,,
1775,0,1,,
1776,0.00118,1,,
1777,0,1,,
1778,8.00E-05,1,,
1779,0.39213,0.96552,,
1780,2.12629,0.88889,,
1781,0,1,,
1782,0,1,,
1783,0,1,,
1784,0,1,,
1785,0,1,,
1786,0,1,,
1787,2.48509,0.75,,
1788,2.00E-05,1,,
1789,1.37238,0.875,,
1790,0,1,,
1791,0.74625,0.9375,,
1792,0,1,,
1793,0,1,,
1794,0,1,,
1795,0,1,,
1796,1.16262,0.88889,,
1797,0,1,,
1798,9.00E-05,1,,
1799,0.40936,0.9375,,
1800,0,1,,
1801,0.64285,0.95833,,
1802,0.01966,1,,
1803,1.55971,0.875,,
1804,0.05103,1,,
1805,0.05891,1,,
1806,0,1,,
1807,0,1,,
1808,0,1,,
1809,0.00028,1,,
1810,0.00065,1,,
1811,1.00E-05,1,,
1812,0,1,,
1813,3.00E-05,1,,
1814,0,1,,
1815,0,1,,
1816,0,1,,
1817,0,1,,
1818,0,1,,
1819,0,1,,
1820,0.00079,1,,
1821,2.46576,0.875,,
1822,1.65555,0.8,,
1823,1.84827,0.88889,,
1824,0.00113,1,,
1825,2.10118,0.83333,,
1826,0.0014,1,,
1827,0,1,,
1828,1.00E-05,1,,
1829,0,1,,
1830,0.00384,1,,
1831,2.00E-05,1,,
1832,1.03413,0.875,,
1833,0,1,,
1834,0.68231,0.875,,
1835,0,1,,
1836,0.01196,1,,
1837,1.00E-05,1,,
1838,0,1,,
1839,1.85699,0.90909,,
1840,0,1,,
1841,0,1,,
1842,0,1,,
1843,0,1,,
1844,4.45899,0.66667,,
1845,0,1,,
1846,0.00141,1,,
1847,1.06354,0.875,,
1848,0,1,,
1849,0,1,,
1850,0,1,,
1851,0,1,,
1852,0,1,,
1853,0,1,,
1854,1.00E-05,1,,
1855,0.18109,0.97778,,
1856,0.00134,1,,
1857,0.00106,1,,
1858,0,1,,
1859,0,1,,
1860,1.72442,0.9,,
1861,1.82663,0.9,,
1862,0,1,,
1863,0,1,,
1864,0,1,,
1865,0,1,,
1866,0,1,,
1867,0.00351,1,,
1868,0,1,,
1869,0,1,,
1870,0,1,,
1871,0,1,,
1872,0.00482,1,,
1873,0,1,,
1874,0,1,,
1875,0.44701,0.875,,
1876,0.00068,1,,
1877,0.02455,1,,
1878,6.00E-05,1,,
1879,0.54519,0.9,,
1880,2.01079,0.875,,
1881,0,1,,
1882,0,1,,
1883,0,1,,
1884,0,1,,
1885,0,1,,
1886,0.00082,1,,
1887,0,1,,
1888,0,1,,
1889,3.00E-05,1,,
1890,3.0033,0.875,,
1891,2.03559,0.83333,,
1892,0,1,,
1893,4.95081,0.83333,,
1894,0,1,,
1895,0,1,,
1896,0,1,,
1897,0,1,,
1898,0.01592,1,,
1899,3.27597,0.81818,,
1900,0,1,,
1901,0,1,,
1902,0.00107,1,,
1903,0,1,,
1904,0,1,,
1905,2.2249,0.8,,
1906,0,1,,
1907,0.00109,1,,
1908,1.10286,0.85714,,
1909,0.00046,1,,
1910,1.00E-05,1,,
1911,0.7472,0.85714,,
1912,0,1,,
1913,1.31662,0.88462,,
1914,0,1,,
1915,0,1,,
1916,1.68897,0.94737,,
1917,1.799,0.85714,,
1918,1.27214,0.95,,
1919,8.00E-05,1,,
1920,0,1,,
1921,0,1,,
1922,0,1,,
1923,0.00051,1,,
1924,0,1,,
1925,0,1,,
1926,0.00511,1,,
1927,0,1,,
1928,0,1,,
1929,0,1,,
1930,3.08669,0.85714,,
1931,0,1,,
1932,0,1,,
1933,0.31881,0.85714,,
1934,0.00285,1,,
1935,0.73035,0.88889,,
1936,3.26529,0.85714,,
1937,0.56027,0.90909,,
1938,2.23192,0.85714,,
1939,0,1,,
1940,0,1,,
1941,1.69283,0.88889,,
1942,2.88206,0.83333,,
1943,0.00019,1,,
1944,0,1,,
1945,1.00E-05,1,,
1946,0,1,,
1947,0.89662,0.85714,,
1948,0.18969,0.88889,,
1949,0,1,,
1950,0,1,,
1951,3.43701,0.8,,
1952,0,1,,
1953,0.5881,0.92,,
1954,0.59398,0.85714,,
1955,0,1,,
1956,1.00E-05,1,,
1957,0.32609,0.9,,
1958,0,1,,
1959,0,1,,
1960,0,1,,
1961,0.27134,0.85714,,
1962,2.28349,0.85714,,
1963,0,1,,
1964,0,1,,
1965,0,1,,
1966,0.79705,0.91667,,
1967,0.00286,1,,
1968,0.69877,0.9375,,
1969,0.83533,0.84615,,
1970,0.36052,0.83333,,
1971,0,1,,
1972,1.00471,0.88889,,
1973,0.45691,0.83333,,
1974,0.01053,1,,
1975,0.29671,0.85714,,
1976,2.3557,0.85714,,
1977,0,1,,
1978,1.00E-05,1,,
1979,0,1,,
1980,2.40501,0.83333,,
1981,0,1,,
1982,0.00016,1,,
1983,0.59379,0.81818,,
1984,0,1,,
1985,0.87108,0.8,,
1986,0,1,,
1987,0,1,,
1988,1.00E-05,1,,
1989,0.00699,1,,
1990,0,1,,
1991,0.23142,0.92857,,
1992,0,1,,
1993,0,1,,
1994,0.00566,1,,
1995,0.15251,0.88889,,
1996,0,1,,
1997,6.00E-05,1,,
1998,0,1,,
1999,0.27445,0.88889,,
2000,0,1,3.30879,0.61538
2001,0.54311,0.83333,,
2002,0.38211,0.88889,,
2003,1.00E-05,1,,
2004,0.00012,1,,
2005,0,1,,
2006,1.00E-05,1,,
2007,0,1,,
2008,0,1,,
2009,2.40883,0.88889,,
2010,7.00E-05,1,,
2011,0,1,,
2012,0,1,,
2013,0,1,,
2014,0,1,,
2015,0,1,,
2016,1.00E-05,1,,
2017,1.74779,0.85714,,
2018,0,1,,
2019,0,1,,
2020,0,1,,
2021,0,1,,
2022,0.5136,0.83333,,
2023,0,1,,
2024,0.4741,0.92308,,
2025,0,1,,
2026,0,1,,
2027,0.56377,0.88889,,
2028,1.2691,0.875,,
2029,0,1,,
2030,3.00E-05,1,,
2031,0,1,,
2032,0.38817,0.875,,
2033,0.39237,0.85714,,
2034,0,1,,
2035,0.17169,0.85714,,
2036,0.00013,1,,
2037,2.00E-05,1,,
2038,0,1,,
2039,0,1,,
2040,2.67949,0.875,,
2041,0,1,,
2042,0,1,,
2043,0,1,,
2044,0,1,,
2045,0,1,,
2046,0,1,,
2047,1.03926,0.875,,
2048,0,1,,
2049,0.00013,1,,
2050,0,1,,
2051,0,1,,
2052,0,1,,
2053,0,1,,
2054,0.37755,0.8,,
2055,0.21375,0.875,,
2056,0.64906,0.875,,
2057,1.19452,0.83333,,
2058,0,1,,
2059,0,1,,
2060,0.58091,0.875,,
2061,0,1,,
2062,1.66285,0.66667,,
2063,1.00E-05,1,,
2064,4.71845,0.6,,
2065,2.19548,0.83333,,
2066,0,1,,
2067,0,1,,
2068,0,1,,
2069,0.9108,0.88889,,
2070,0,1,,
2071,0,1,,
2072,0,1,,
2073,2.42727,0.9,,
2074,0,1,,
2075,0,1,,
2076,1.91061,0.85714,,
2077,0,1,,
2078,0,1,,
2079,3.06058,0.85714,,
2080,0.12735,0.92308,,
2081,0,1,,
2082,0,1,,
2083,0.00716,1,,
2084,1.77166,0.77778,,
2085,2.22726,0.83333,,
2086,0,1,,
2087,0,1,,
2088,1.00E-05,1,,
2089,2.32332,0.88889,,
2090,0.68184,0.90909,,
2091,0.14716,0.8,,
2092,0,1,,
2093,0,1,,
2094,0,1,,
2095,0,1,,
2096,0,1,,
2097,0,1,,
2098,0,1,,
2099,0,1,,
2100,0,1,,
2101,0,1,,
2102,0,1,,
2103,3.19258,0.81818,,
2104,0,1,,
2105,0,1,,
2106,6.66796,0.6,,
2107,0,1,,
2108,0,1,,
2109,0.00942,1,,
2110,0,1,,
2111,0.0023,1,,
2112,0,1,,
2113,0,1,,
2114,0,1,,
2115,0,1,,
2116,6.00E-05,1,,
2117,0,1,,
2118,0,1,,
2119,0,1,,
2120,1.48516,0.8,,
2121,0.02794,1,,
2122,0,1,,
2123,0,1,,
2124,5.00E-05,1,,
2125,1.81303,0.83333,,
2126,0,1,,
2127,0,1,,
2128,0,1,,
2129,0,1,,
2130,1.71939,0.77778,,
2131,0.01073,1,,
2132,0,1,,
2133,2.3626,0.81818,,
2134,2.39364,0.75,,
2135,0.15773,0.95833,,
2136,0,1,,
2137,0,1,,
2138,1.03185,0.875,,
2139,0.00621,1,,
2140,0,1,,
2141,4.10375,0.75,,
2142,0.00018,1,,
2143,0,1,,
2144,0,1,,
2145,0,1,,
2146,0,1,,
2147,0,1,,
2148,0,1,,
2149,0,1,,
2150,0,1,,
2151,1.22342,0.92857,,
2152,1.00E-05,1,,
2153,0.69711,0.875,,
2154,1.9283,0.875,,
2155,0.07802,1,,
2156,1.8088,0.83333,,
2157,0.33363,0.89474,,
2158,0,1,,
2159,0.00033,1,,
2160,0,1,,
2161,0,1,,
2162,0,1,,
2163,0,1,,
2164,0,1,,
2165,1.63274,0.8,,
2166,0,1,,
2167,0,1,,
2168,0,1,,
2169,0,1,,
2170,0,1,,
2171,0,1,,
2172,0,1,,
2173,0,1,,
2174,0,1,,
2175,0,1,,
2176,0,1,,
2177,4.42594,0.85714,,
2178,0,1,,
2179,0,1,,
2180,0.05648,1,,
2181,0.00508,1,,
2182,0,1,,
2183,0,1,,
2184,0.5803,0.82353,,
2185,0,1,,
2186,0,1,,
2187,1.60671,0.8,,
2188,5.00E-05,1,,
2189,3.11,0.85714,,
2190,4.49437,0.71429,,
2191,0.30831,0.92308,,
2192,0,1,,
2193,1.00E-05,1,,
2194,0.60197,0.66667,,
2195,0,1,,
2196,0.00668,1,,
2197,0,1,,
2198,0,1,,
2199,0,1,,
2200,0.42141,0.85714,,
2201,0,1,,
2202,0.31399,0.95,,
2203,1.59261,0.71429,,
2204,1.84979,0.85714,,
2205,0,1,,
2206,0.59299,0.83333,,
2207,0.00475,1,,
2208,0,1,,
2209,0,1,,
2210,0,1,,
2211,2.79013,0.85714,,
2212,0,1,,
2213,2.54869,0.85714,,
2214,0,1,,
2215,1.24425,0.875,,
2216,0.47074,0.94737,,
2217,0,1,,
2218,0,1,,
2219,0.01714,1,,
2220,0,1,,
2221,0.00019,1,,
2222,1.18969,0.83333,,
2223,0,1,,
2224,0.8728,0.83333,,
2225,0,1,,
2226,0.02504,1,,
2227,0,1,,
2228,0,1,,
2229,0,1,,
2230,2.06203,0.88889,,
2231,1.42441,0.83333,,
2232,1.00E-05,1,,
2233,0,1,,
2234,0,1,,
2235,0,1,,
2236,0,1,,
2237,0.05642,0.97059,,
2238,1.64494,0.71429,,
2239,0.018,1,,
2240,0,1,,
2241,0,1,,
2242,0,1,,
2243,0,1,,
2244,0,1,,
2245,0,1,,
2246,0,1,,
2247,0,1,,
2248,0.67158,0.94737,,
2249,0,1,,
2250,2.33428,0.86667,,
2251,0,1,,
2252,0,1,,
2253,0,1,,
2254,0,1,,
2255,0.00031,1,,
2256,0,1,,
2257,0.23887,0.875,,
2258,0,1,,
2259,0.18998,0.97368,,
2260,0,1,,
2261,0.55511,0.9375,,
2262,3.59232,0.83333,,
2263,0,1,,
2264,3.39176,0.8,,
2265,0,1,,
2266,0.00064,1,,
2267,1.00E-05,1,,
2268,2.46953,0.90909,,
2269,0,1,,
2270,0,1,,
2271,3.0916,0.83333,,
2272,0.48838,0.85714,,
2273,1.53093,0.875,,
2274,0,1,,
2275,0,1,,
2276,2.29791,0.83333,,
2277,0,1,,
2278,4.00E-05,1,,
2279,0,1,,
2280,0,1,,
2281,4.00E-05,1,,
2282,0,1,,
2283,0.00934,1,,
2284,2.77137,0.875,,
2285,0.06256,1,,
2286,0,1,,
2287,0,1,,
2288,0,1,,
2289,0.9713,0.94118,,
2290,0,1,,
2291,2.11568,0.875,,
2292,0,1,,
2293,0,1,,
2294,0,1,,
2295,0,1,,
2296,0,1,,
2297,3.29024,0.85714,,
2298,0,1,,
2299,0.00012,1,,
2300,0,1,,
2301,0.20308,0.94118,,
2302,0,1,,
2303,0.00276,1,,
2304,0,1,,
2305,0.07219,1,,
2306,0,1,,
2307,0,1,,
2308,2.38903,0.85714,,
2309,0,1,,
2310,0,1,,
2311,1.28743,0.875,,
2312,1.46926,0.875,,
2313,0.34763,0.875,,
2314,2.90781,0.8,,
2315,0,1,,
2316,0.00112,1,,
2317,2.92795,0.85714,,
2318,2.41791,0.57143,,
2319,0.00154,1,,
2320,0.17323,0.95238,,
2321,0.79337,0.88889,,
2322,1.44861,0.92857,,
2323,0,1,,
2324,0,1,,
2325,1.30331,0.85714,,
2326,9.00E-05,1,,
2327,0,1,,
2328,3.00E-05,1,,
2329,3.00E-05,1,,
2330,0.32638,0.9697,,
2331,0,1,,
2332,0,1,,
2333,0.86462,0.83333,,
2334,0,1,,
2335,2.00E-05,1,,
2336,0,1,,
2337,1.00E-05,1,,
2338,3.00E-05,1,,
2339,0,1,,
2340,0,1,,
2341,0,1,,
2342,1.87749,0.85714,,
2343,0.01411,1,,
2344,0,1,,
2345,0.73091,0.66667,,
2346,0,1,,
2347,0,1,,
2348,0,1,,
2349,0,1,,
2350,0,1,,
2351,0.42776,0.875,,
2352,0,1,,
2353,0,1,,
2354,0,1,,
2355,0,1,,
2356,0,1,,
2357,0.00062,1,,
2358,1.30796,0.85714,,
2359,0,1,,
2360,0,1,,
2361,0,1,,
2362,0.36092,0.93333,,
2363,3.63477,0.66667,,
2364,0,1,,
2365,0,1,,
2366,0,1,,
2367,1.39169,0.88889,,
2368,0.17342,0.90909,,
2369,0.46151,0.875,,
2370,0.0753,1,,
2371,0,1,,
2372,0,1,,
2373,3.00E-05,1,,
2374,0.00062,1,,
2375,1.61309,0.94737,,
2376,0.04039,1,,
2377,0,1,,
2378,0,1,,
2379,0,1,,
2380,0,1,,
2381,1.12159,0.93333,,
2382,8.00E-05,1,,
2383,2.00E-05,1,,
2384,0,1,,
2385,1.11461,0.8,,
2386,2.70469,0.83333,,
2387,0.00058,1,,
2388,1.38031,0.77778,,
2389,0.70968,0.85714,,
2390,0,1,,
2391,0.5139,0.90909,,
2392,4.87598,0.8,,
2393,0,1,,
2394,0,1,,
2395,0.1688,0.88889,,
2396,0,1,,
2397,0,1,,
2398,4.16648,0.77778,,
2399,0.68371,0.71429,,
2400,0,1,,
2401,0,1,,
2402,0.13125,0.875,,
2403,0.00133,1,,
2404,0.00019,1,,
2405,0,1,,
2406,0,1,,
2407,0,1,,
2408,0.00024,1,,
2409,0,1,,
2410,2.11156,0.9,,
2411,1.1442,0.83333,,
2412,0,1,,
2413,0.16759,0.88889,,
2414,2.96696,0.85714,,
2415,2.00E-05,1,,
2416,0,1,,
2417,0,1,,
2418,0,1,,
2419,2.04593,0.88889,,
2420,0,1,,
2421,0,1,,
2422,0,1,,
2423,1.68867,0.85714,,
2424,0.40149,0.9375,,
2425,0.51342,0.93548,,
2426,0.00494,1,,
2427,0,1,,
2428,0,1,,
2429,0.00329,1,,
