id,type,value
266,project_proponents,"[{'organization_name': 'Navalakha Translines', 'telephone': '2681 6688', 'email': 'Navalakha@eth.net', 'state/city': 'Pune', 'country': 'India'}, {'organization_name': 'General Industrial Controls Private Limited', 'telephone': '3068 0001', 'email': 'gic@pn2.vsnl.net.in', 'state/city': 'Pune', 'country': 'India'}, {'organization_name': 'Hotel Golden Emerald', 'email': 'vsl@accesset.in', 'state/city': 'Golden', 'country': 'India'}, {'organization_name': 'Sulbha Subhash Lodha', 'telephone': '2421 6061', 'email': 'vsl@accesset.in', 'state/city': 'Pune'}, {'organization_name': 'Esbee Industrial Combines', 'telephone': '3068 1017', 'email': 'esbee@pn2.vsnl.net', 'state/city': 'Pune', 'country': 'India'}, {'organization_name': 'Sanjana Power', 'telephone': '22854663', 'email': 'scsl@bom8.vsnl.net.in', 'state/city': 'Mumbai', 'country': 'India'}, {'organization_name': 'Dhoot Power', 'telephone': '22835152', 'email': 'rkdhoot@vsnl.com', 'state/city': 'Mumbai', 'country': 'India'}, {'organization_name': 'Shri. J. G. Thakkar', 'email': 'thackarconstruction@gmail.com', 'state/city': 'Inđija', 'country': 'India'}, {'organization_name': 'Keshav Pharmachem Pvt. Ltd.', 'telephone': '0261-2236426', 'email': 'gargsurat@yahoo.com', 'state/city': 'Sūrat', 'country': 'India'}, {'organization_name': 'Maharashtra Gujarat Transport Services', 'telephone': '0261-2236426', 'email': 'gargsurat@yahoo.com', 'state/city': 'Mumbai', 'country': 'India'}]"
267,project_proponents,"[{'organization_name': 'BALKRISHNA INDUSTRIES LIMITED', 'country': 'Brazil'}]"
268,project_proponents,"[{'organization_name': 'C . J . SHAH & CO', 'telephone': '22826969', 'email': 'falgunis@cjshahgroup.com', 'state/city': 'Inđija', 'country': 'India'}]"
269,project_proponents,[{'organization_name': 'Salora International Limited'}]
270,project_proponents,"[{'organization_name': 'Ensemble Infrastructure India Limited', 'state/city': 'Inđija', 'country': 'India'}]"
271,project_proponents,"[{'organization_name': 'Euro Vistaa (India) Limited', 'state/city': 'Inđija', 'country': 'India'}]"
273,project_proponents,"[{'organization_name': 'Three Gorges New Energy Diaobingshan Wind Power Co., Ltd.', 'country': 'China'}]"
274,project_proponents,"[{'organization_name': 'Regency Aquaelectro & Motelresorts Ltd.', 'state/city': 'Jilin', 'country': 'China'}]"
275,project_proponents,[{'organization_name': 'RAKESH BUILDERS | DEVELOPERS'}]
276,project_proponents,"[{'organization_name': 'Jilin Longyuan Wind Power Co., Ltd.', 'state/city': 'Jilin'}]"
277,project_proponents,"[{'organization_name': 'Longyuan (Zhangjiakou) Wind Power Co., Ltd.', 'state/city': 'Zhangjiakou'}]"
278,project_proponents,"[{'organization_name': 'Luoyang Huanghe Tongli Cement Co., Ltd', 'state/city': 'Luoyang', 'country': 'United Kingdom'}]"
279,project_proponents,"[{'organization_name': 'Xinxiang Pingyuan Tongli Cement Co., Ltd', 'email': 'Bxm866@126.com', 'state/city': 'Xinxiang', 'country': 'China'}]"
280,project_proponents,"[{'organization_name': 'Zhumadian Yulong Tongli Cement Co., Ltd', 'state/city': 'Zhumadian', 'country': 'Italy'}]"
281,project_proponents,"[{'organization_name': 'Enercon (India) Limited', 'state/city': 'Inđija', 'country': 'India'}]"
283,project_proponents,"[{'organization_name': 'Liupanshui Tuoyuan Group Co. Ltd.', 'state/city': 'Liupanshui'}]"
284,project_proponents,"[{'organization_name': 'Zhenning Yuefeng Hydro Power  Development Co. Ltd.', 'telephone': '+44 207 016 1420', 'email': 'enquiries@carbonresource.com', 'country': 'United Kingdom'}]"
285,project_proponents,[{'organization_name': 'KRBL LIMITED'}]
286,project_proponents,"[{'organization_name': 'Energest SA', 'country': 'Brazil'}]"
287,project_proponents,"[{'organization_name': 'Howrah Mills Co. Ltd.,', 'state/city': 'Hāora', 'country': 'Netherlands'}]"
288,project_proponents,"[{'organization_name': 'Red Hills Wind Project, L.L.C.', 'telephone': '(312)673-3000', 'email': 'jkoop@acciona-na.com', 'state/city': 'Chicago', 'country': 'United States'}]"
289,project_proponents,"[{'organization_name': 'DLF Limited', 'telephone': '+919650009616', 'email': 'khurana-asheesh@dlf.in', 'state/city': 'Inđija', 'country': 'India'}]"
290,project_proponents,"[{'organization_name': 'Lee County Board of County Commissioners SW Div.', 'state/city': 'Zürich', 'country': 'Switzerland'}]"
292,project_proponents,"[{'organization_name': 'Vayu (Project 1) private limited', 'telephone': '91-124-5036899', 'email': 'ashwin.madhamshettiwar@enel.com', 'state/city': 'Inđija', 'country': 'India'}]"
293,project_proponents,[{'organization_name': 'Sukhbir Agro Energy Limited'}]
294,project_proponents,"[{'organization_name': 'Jiangsu Longyuan Wind Power Co., Ltd.', 'telephone': '3035 5114', 'country': 'Brazil'}]"
295,project_proponents,"[{'organization_name': 'Gansu Jinshui Power Development Co., Ltd', 'telephone': '91 9482759072', 'state/city': 'Inđija', 'country': 'India'}]"
296,project_proponents,"[{'organization_name': 'Poonawalla Fincorp Ltd', 'telephone': '+916264902261', 'email': 'akumalla.ra@poonawallafincorp.com', 'state/city': 'Inđija', 'country': 'India'}]"
297,project_proponents,"[{'organization_name': 'Gujarat JHM Hotels Ltd', 'state/city': 'Mexico City', 'country': 'Mexico'}]"
298,project_proponents,"[{'organization_name': 'ACB (INDIA) LIMITED', 'telephone': '0124-2719000', 'email': 'PRATAP.ENV@GMAIL.COM', 'state/city': 'Inđija', 'country': 'India'}]"
299,project_proponents,"[{'organization_name': 'Aishwarya Rai', 'telephone': '605-8910716', 'email': 'steoh@ceglobal.com.my', 'country': 'Malaysia'}]"
300,project_proponents,"[{'organization_name': 'Aishwarya Rai', 'telephone': '605-8910716', 'email': 'steoh@ceglobal.com.my', 'country': 'Malaysia'}]"
301,project_proponents,[{'organization_name': 'M/s Umedica laboratories Private Limited'}]
302,project_proponents,"[{'organization_name': 'Rajesh Construction Company Limited', 'telephone': '+91-141-2338078', 'email': 'jain.minaxi@gmail.com', 'state/city': 'Inđija', 'country': 'India'}]"
303,project_proponents,"[{'organization_name': 'Savita Oil Technologies Limited', 'telephone': '+919820639020', 'email': 'psood@savita.com', 'state/city': 'Inđija', 'country': 'India'}]"
304,project_proponents,"[{'organization_name': 'Centrais Eletricas do Rio Jordao S.A. - ELEJOR', 'telephone': '63887060', 'email': '12098919@ceic.com', 'country': 'China'}]"
305,project_proponents,"[{'organization_name': 'VVD AND SONS PRIVATE LIMITED', 'telephone': '914612320148', 'email': 'vvdwind@vvd.in', 'state/city': 'Inđija', 'country': 'India'}]"
306,project_proponents,[{'organization_name': 'KS Oils Ltd'}]
308,project_proponents,"[{'organization_name': 'Yamuna Power & Infrastructure Limited', 'telephone': '(786) 425-9251', 'email': 'ptsoukalas@mgminter.com', 'state/city': 'Florida', 'country': 'United States'}]"
309,project_proponents,"[{'organization_name': 'UIC UDYOG LIMITED', 'country': 'United States'}]"
310,project_proponents,"[{'organization_name': 'ERA INFRA ENGINEERING LTD', 'country': 'Turkey'}]"
311,project_proponents,"[{'organization_name': 'ERA LANDMARKS LTD', 'email': 'snayak@eragroup.in', 'state/city': 'Inđija', 'country': 'India'}]"
313,project_proponents,[{'organization_name': 'Macaohe Hydro Power Development in Songtao County'}]
314,project_proponents,"[{'organization_name': 'Sangeeth Textiles Limited', 'telephone': '+91 422-2654101', 'email': 'sangeeth@md3.vsnl.net.in', 'state/city': 'Annur', 'country': 'India'}, {'organization_name': 'Shri Mookambiga Spinning Mills Limited', 'telephone': '+91 422-2654101', 'email': 'sangeeth@md3.vsnl.net.in', 'state/city': 'Annur', 'country': 'India'}, {'organization_name': 'C.A. V Cotton Mills Limited', 'telephone': '+91 422-2654101', 'email': 'sangeeth@md3.vsnl.net.in', 'state/city': 'Annur', 'country': 'India'}, {'organization_name': 'Sri Vasudeva Textiles Limited', 'telephone': '+91 422-2654101', 'email': 'sangeeth@md3.vsnl.net.in', 'state/city': 'Annur', 'country': 'India'}]"
315,project_proponents,"[{'organization_name': 'MODELAMA EXPORTS LTD', 'country': 'Brazil'}]"
316,project_proponents,"[{'organization_name': 'AGRO INDUSTRIAL PARAMONGA SAA', 'telephone': '511 202 1111', 'email': 'ewong@agroparamonga.com', 'country': 'Peru'}]"
317,project_proponents,[{'organization_name': 'Recast Energy LLC'}]
319,project_proponents,"[{'organization_name': 'Gansu CGNPC Wind Power Co., Ltd'}]"
321,project_proponents,"[{'organization_name': 'Interocean Shipping (India) Pvt. Ltd.', 'email': 'Hampus.Hamilton@greenresources.no', 'state/city': 'Inđija', 'country': 'India'}]"
323,project_proponents,"[{'organization_name': 'Indústria Cerâmica Panorama LTDA.', 'state/city': 'Panórama', 'country': 'Brazil'}]"
324,project_proponents,"[{'organization_name': 'Kanaka Management Services Pvt. Ltd. (KMSPL) Bangalore', 'telephone': '+919008167850', 'email': 'kmscdm@gmail.com', 'state/city': 'Bangalore', 'country': 'India'}]"
325,project_proponents,"[{'organization_name': 'Sichuan Ebian Lugouhe Hydroelectricity Co., Ltd.', 'state/city': 'Beijing', 'country': 'China'}]"
326,project_proponents,"[{'organization_name': 'Sichuan Ebian Jindong Tiji Hydropower Co., Ltd.'}]"
327,project_proponents,"[{'organization_name': 'Yanbian Mingyuan Electric Power Co., Ltd', 'state/city': 'İstanbul', 'country': 'Turkey'}]"
328,project_proponents,"[{'organization_name': 'Panzhihua Reshuihe Power Development Co., Ltd.', 'telephone': '+91-9317780475', 'email': 'accounts@cdpl.co.in', 'state/city': 'Inđija', 'country': 'India'}]"
330,project_proponents,"[{'organization_name': 'Wutuhe Hydro Power Development Co.,Ltd of Liupansh', 'telephone': '919812436327', 'email': 'rajiv.puri@chanderpur.com', 'state/city': 'Inđija', 'country': 'India'}]"
331,project_proponents,"[{'organization_name': 'MSPL Limited', 'telephone': '13848039680', 'email': 'yushiping1109@163.com', 'country': 'China'}]"
332,project_proponents,"[{'organization_name': 'Dori Alimentos LTDA.', 'state/city': 'Dori'}]"
333,project_proponents,"[{'organization_name': 'Luquan Yulong Power Generation Co., Ltd.', 'country': 'Taiwan'}]"
334,project_proponents,"[{'organization_name': 'Cleanergy BV', 'country': 'Netherlands'}]"
335,project_proponents,"[{'organization_name': 'Aben Recycling BV', 'email': 'janaben@abenbv.nl', 'country': 'Netherlands'}]"
336,project_proponents,"[{'organization_name': 'Houbensteyn milieu BV', 'email': 'janaben@abenbv.nl', 'country': 'Netherlands'}]"
338,project_proponents,"[{'organization_name': 'Praktijkcentrum Sterksel', 'country': 'China'}]"
339,project_proponents,"[{'organization_name': 'SHIRDI INDUSTRIES LTD', 'country': 'China'}]"
342,project_proponents,"[{'organization_name': 'Chianan Industry Co. Ltd.', 'country': 'China'}]"
343,project_proponents,"[{'organization_name': 'PKPN Spinning Mills Pvt Ltd', 'telephone': '04288240828', 'email': 'accounts@pkpn.co.in', 'state/city': 'Inđija', 'country': 'India'}]"
344,project_proponents,"[{'organization_name': 'Hindustan Zinc Limited', 'email': 'v.jayaraman@vedanta.co.in', 'state/city': 'Inđija', 'country': 'India'}]"
345,project_proponents,"[{'organization_name': 'Hindustan Zinc Limited', 'email': 'v.jayaraman@vedanta.co.in', 'state/city': 'Inđija', 'country': 'India'}]"
346,project_proponents,"[{'organization_name': 'Gujarat Fluorochemicals Limited (GFL)', 'telephone': '36803782', 'country': 'China'}]"
347,project_proponents,"[{'organization_name': 'Indian Wind Power Association', 'telephone': '45504036', 'email': 'iwpahq@rediffmail.com', 'state/city': 'Chennai', 'country': 'India'}, {'organization_name': 'Sree Ayyanar Spinning and Weaving Mills Limited', 'email': 'mail@ayyanar.com', 'state/city': 'Inđija', 'country': 'India'}, {'organization_name': 'PIONEER JELLICE INDIA PRIVATE LIMITED', 'telephone': '0452 2534099', 'email': 'pioneeriellice@pioneerasia.com', 'state/city': 'Madurai', 'country': 'India'}, {'organization_name': 'Meenasankar Enterprises', 'email': 'export@pioneerasia.com', 'state/city': 'Sivakasi', 'country': 'India'}, {'organization_name': 'PIONEER OVERSEAS (P) LTD.', 'email': 'export@pioneerasia.com', 'state/city': 'Sivakasi', 'country': 'India'}]"
348,project_proponents,"[{'organization_name': 'BOLLINENI CASTINGS AND STEEL LIMITED', 'telephone': '36808776', 'email': 'linweiping@windpowerchina.com', 'country': 'China'}]"
349,project_proponents,"[{'organization_name': 'MSPL Limited', 'telephone': '13848039680', 'email': 'yushiping1109@163.com', 'country': 'China'}]"
351,project_proponents,"[{'organization_name': 'Kaypee Enterprises', 'country': 'Thailand'}]"
354,project_proponents,"[{'organization_name': 'Cerâmica Assunção LTDA', 'telephone': '3260 9753', 'email': 'vendas@grupotavares.ind.br', 'state/city': 'Lota', 'country': 'Brazil'}, {'organization_name': 'Sustainable Carbon - Projetos Ambientais Ltda', 'telephone': '2649 0036', 'email': 'tecnica@sustainablecarbon.com', 'state/city': 'São Paulo', 'country': 'Brazil'}]"
355,project_proponents,"[{'organization_name': 'Longyuan (Baotou) Wind Power Co., Ltd.', 'state/city': 'Baotou', 'country': 'China'}]"
357,project_proponents,"[{'organization_name': 'Indian Wind Power Association', 'country': 'China'}]"
358,project_proponents,"[{'organization_name': 'Indian Wind Power Association', 'country': 'China'}]"
359,project_proponents,"[{'organization_name': 'Indian Wind Power Association', 'country': 'China'}]"
360,project_proponents,"[{'organization_name': 'Indian Wind Power Association', 'telephone': '45504036', 'email': 'iwpahq@rediffmail.com', 'state/city': 'Chennai', 'country': 'India'}, {'organization_name': 'VXL Systems59,', 'telephone': '2672874', 'email': 'vxl@vsnl.com', 'state/city': 'Chennai'}, {'organization_name': 'Sri Saradambika Spintex (P) Ltd.', 'email': 'saradha@rediffmail.com', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'Hotel Maris', 'telephone': '044-8270541', 'state/city': 'Chennai', 'country': 'India'}, {'organization_name': 'C.R.I. Pumps Private Limited', 'telephone': '+91-422 2669971', 'email': 'corporateoffice@cripump.com', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'Rajnikanth Foundation', 'telephone': '0422-6585908', 'email': 'rsmauto@vsnl.com', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'RSM Autokast Ltd.', 'telephone': '0422-6585908', 'email': 'rsmauto@vsnl.com', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'D.B.V. Cotton Mills P. Ltd.', 'telephone': '2460168', 'email': 'dbv_cottonmills@yahoo.com', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'Indo Shell Cast Pvt. Ltd.', 'telephone': '422 3041600', 'email': 'sivanandhanr@indoshellcast.com', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'Century Flour Mills Limited', 'telephone': '2534 2043', 'email': 'cfmlho@vsnl.in', 'state/city': 'Chennai', 'country': 'India'}]"
361,project_proponents,"[{'organization_name': 'Indian Wind Power Association', 'telephone': '45504036', 'email': 'iwpahq@rediffmail.com', 'state/city': 'Chennai', 'country': 'India'}, {'organization_name': 'Al-Lan Texknit Processors', 'email': 'kvr@aie-group.com', 'state/city': 'Laon', 'country': 'India'}, {'organization_name': 'Century Flour Mills Limited.', 'telephone': '25342043', 'email': 'cimlho@vsnal.in', 'state/city': 'Chennai', 'country': 'India'}, {'organization_name': 'Hydro S&S Industries Ltd', 'email': 'info@hssil.com', 'state/city': 'Anna', 'country': 'India'}, {'organization_name': 'Rangamma Steels & Malleables', 'telephone': '0422-6585908', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'Indo shell Cast Private Limited', 'telephone': '422 3041600', 'email': 'sivanandhanr@indoshellcast.com', 'state/city': 'Coimbatore', 'country': 'India'}, {'organization_name': 'Ultimate Alloys Private Limited', 'telephone': '0422 2681728', 'email': 'ultimate@ultimatealloys.com', 'state/city': 'Sulur', 'country': 'India'}, {'organization_name': 'Muthoot Fincorp Limited', 'telephone': '0471 2331427', 'email': 'muthoot@muthoot.com', 'state/city': 'Inđija', 'country': 'India'}, {'organization_name': 'Natesan Synchrocones Pvt. Ltd.', 'email': 'corporate@natesan.co.in', 'state/city': 'Chennai', 'country': 'India'}]"
362,project_proponents,"[{'organization_name': 'KANDHARI BEVERAGES PRIVATE LIMITED', 'email': 'emma@mchugh-shaw.co.nz', 'country': 'New Zealand'}]"
363,project_proponents,"[{'organization_name': 'Caldere Elektrik Uretim A.S.', 'country': 'Kenya'}]"
364,project_proponents,"[{'organization_name': 'Gangadhar Narsingdas Agrawal (HUF)', 'telephone': '801.438.1592', 'email': 'jstirling@bluesource.com', 'country': 'United States'}]"
366,project_proponents,"[{'organization_name': 'Kaona Power Supply Co., Ltd', 'country': 'Peru'}]"
368,project_proponents,"[{'organization_name': 'Sulige Fuel Gas Power Generation Co., Ltd.', 'country': 'South Africa'}]"
